id,date,barangay,crime_type,crime_count,latitude,longitude,month_year,year,month
65,2022-02-15,"INDANGAN (BRGY UNDER PS 13, DCPO)",Vandalism,3,7.084280352906214,125.65966871495166,2022-02,2022,2
1142,2022-02-15,DALIAO,Carnapping,2,7.104342762370658,125.43783459671263,2022-02,2022,2
77,2022-02-15,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Assault,3,7.231381104005783,125.5287187107908,2022-02,2022,2
2341,2022-02-15,SAN ISIDRO,Physical Injury,2,7.225353414342525,125.47423889436996,2022-02,2022,2
2749,2022-02-16,BARANGAY 39-D (POB.),Cyberbullying,5,7.243337130980041,125.6978496395046,2022-02,2022,2
3526,2022-02-16,TUGBOK (POB.),Vandalism,5,7.044182669065627,125.5838053034024,2022-02,2022,2
946,2022-02-17,BARANGAY 17-B,Theft,2,7.003298748597544,125.68229769677234,2022-02,2022,2
856,2022-02-17,TUGBOK (POB.),Physical Injury,4,7.0572063161991,125.457604825422,2022-02,2022,2
433,2022-02-18,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Cyberbullying,5,7.185465418994879,125.54252696186003,2022-02,2022,2
3077,2022-02-18,"PACIANO BANGOY (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,3,7.284020118677018,125.57219255250952,2022-02,2022,2
3559,2022-02-19,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,3,7.024681697283119,125.55857526043124,2022-02,2022,2
727,2022-02-19,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Phishing,5,7.0419317129878864,125.67450046132426,2022-02,2022,2
1009,2022-02-21,SUAWAN (TULI),Hacking,1,7.074900402657756,125.4545452958512,2022-02,2022,2
2217,2022-02-21,CALINAN (POB.),Vandalism,1,7.248818399457654,125.44602386471674,2022-02,2022,2
2821,2022-02-21,DALIAO,Assault,5,7.277858220529534,125.5446675691012,2022-02,2022,2
2899,2022-02-22,WANGAN,Robbery,2,7.127568455631308,125.49601786925508,2022-02,2022,2
1402,2022-02-22,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Murder,4,7.050285764886495,125.69002026826054,2022-02,2022,2
1887,2022-02-23,LASANG,Robbery,3,7.002799485948128,125.5697555362232,2022-02,2022,2
3842,2022-02-23,"BARANGAY 19-B (POB.) (BRGY UNDER ps 14, DCPO)",Murder,2,7.009797718235348,125.53185233413429,2022-02,2022,2
1690,2022-02-23,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Identity Theft,1,7.229442940270898,125.59377836790692,2022-02,2022,2
2175,2022-02-23,76-A BUCANA,Vandalism,5,7.068153867107054,125.55358158920458,2022-02,2022,2
2062,2022-02-24,BARANGAY 18-B,Theft,2,7.153750794631099,125.49998995796116,2022-02,2022,2
1890,2022-02-25,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Identity Theft,2,7.297542985404808,125.53533902093936,2022-02,2022,2
1487,2022-02-26,MARAPANGI,Physical Injury,2,7.118851807482777,125.46754830726478,2022-02,2022,2
1517,2022-02-26,MAHAYAG,Phishing,3,7.19424241424638,125.64238719843271,2022-02,2022,2
611,2022-02-28,PANACAN,Theft,3,7.0117936419523295,125.50177219835216,2022-02,2022,2
416,2022-02-28,BAGUIO PROPER,Theft,2,7.134533656593496,125.54689322280962,2022-02,2022,2
2433,2022-03-01,LAMANAN,Cyberbullying,4,7.295203948963139,125.66449060475264,2022-03,2022,3
333,2022-03-01,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Hacking,5,7.004318046588927,125.53195669191416,2022-03,2022,3
1394,2022-03-02,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Murder,1,7.155932184566805,125.57493172718398,2022-03,2022,3
3080,2022-03-02,76-A BUCANA,Hacking,1,7.283420877634923,125.6214886531435,2022-03,2022,3
891,2022-03-02,SUAWAN (TULI),Physical Injury,3,7.216680079556697,125.4948303934641,2022-03,2022,3
3039,2022-03-03,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Phishing,2,7.020250764005146,125.56130763857728,2022-03,2022,3
876,2022-03-04,BUHANGIN (POB.),Robbery,4,7.046845779209857,125.59283852115188,2022-03,2022,3
2799,2022-03-04,GUMALANG,Hacking,2,7.294353351028688,125.42941336143328,2022-03,2022,3
2530,2022-03-04,PAMPANGA,Robbery,5,7.2993462567045935,125.65248463792734,2022-03,2022,3
901,2022-03-05,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Hacking,5,7.062365876543808,125.4018141129552,2022-03,2022,3
3963,2022-03-05,TALOMO (POB.),Carnapping,4,7.0085957282732965,125.43869367237816,2022-03,2022,3
1497,2022-03-06,BANGKAS HEIGHTS,Vandalism,5,7.185847103802884,125.57379402083654,2022-03,2022,3
2869,2022-03-06,FATIMA (BENOWANG),Phishing,3,7.084748819791856,125.57342163060372,2022-03,2022,3
1744,2022-03-07,SALAYSAY,Murder,3,7.003309379328594,125.69748730288838,2022-03,2022,3
3500,2022-03-09,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Assault,2,7.221227825731203,125.60062597633495,2022-03,2022,3
2479,2022-03-09,BANGKAS HEIGHTS,Carnapping,4,7.037446244190054,125.5584533164269,2022-03,2022,3
3701,2022-03-09,TIGATTO,Identity Theft,4,7.183439083367698,125.6990049833804,2022-03,2022,3
3920,2022-03-10,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Assault,2,7.241629012913793,125.52328818241078,2022-03,2022,3
2169,2022-03-10,TUNGKALAN,Theft,1,7.20285326862263,125.41677790503849,2022-03,2022,3
140,2022-03-11,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Homicide,5,7.291534624816288,125.56697352855063,2022-03,2022,3
504,2022-03-12,74-A (MATINA CROSSING),Assault,2,7.244138505912084,125.40193930733692,2022-03,2022,3
3231,2022-03-12,LUBOGAN,Phishing,3,7.155767371234061,125.40279308722872,2022-03,2022,3
2935,2022-03-13,"MANDUG (BRGY UNDER PS 13, DCPO)",Hacking,2,7.212796248541783,125.6842870975562,2022-03,2022,3
3894,2022-03-13,MATINA PANGI,Cyberbullying,4,7.128537371154638,125.53246020311369,2022-03,2022,3
3903,2022-03-13,TORII (POB.),Vandalism,1,7.2745182197551665,125.4807359257914,2022-03,2022,3
2319,2022-03-13,"MANUEL GUIANGA (BRGY IS NOW UNDER PS 20, DCPO)",Murder,5,7.126548453561649,125.5943160163262,2022-03,2022,3
3408,2022-03-14,WINES,Hacking,5,7.299288489220647,125.69120040833816,2022-03,2022,3
143,2022-03-14,MALAGOS,Robbery,4,7.149174551767715,125.42832566929816,2022-03,2022,3
1567,2022-03-15,TALOMO (POB.),Identity Theft,2,7.200264969787441,125.60900669636196,2022-03,2022,3
3096,2022-03-15,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Homicide,2,7.201738149407508,125.57774489817048,2022-03,2022,3
2927,2022-03-15,LACSON,Identity Theft,2,7.242008055908421,125.52091162737214,2022-03,2022,3
1016,2022-03-17,COMMUNAL,Identity Theft,2,7.2775744952247,125.46352375861574,2022-03,2022,3
1200,2022-03-18,"CATIGAN (BRGY IS NOW UNDER ps 19, DCPO)",Vandalism,3,7.03902587203919,125.48482963711804,2022-03,2022,3
1486,2022-03-18,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Robbery,2,7.109938460461419,125.69621054169366,2022-03,2022,3
311,2022-03-20,BUDA,Identity Theft,2,7.131691426211691,125.48312077491404,2022-03,2022,3
811,2022-03-20,BARANGAY 14-B,Hacking,3,7.2954523596887,125.45064300173536,2022-03,2022,3
2192,2022-03-20,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Assault,2,7.272158509211748,125.59284197732586,2022-03,2022,3
3763,2022-03-20,MAHAYAG,Physical Injury,5,7.159436474256792,125.51746112988047,2022-03,2022,3
2569,2022-03-21,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Carnapping,3,7.241044822989065,125.5159387692984,2022-03,2022,3
3833,2022-03-22,SUBASTA,Carnapping,4,7.247087083224692,125.46186081477056,2022-03,2022,3
43,2022-03-22,"BARANGAY 8-A (POB.) (BRGY UNDER ps 14, DCPO)",Vandalism,4,7.0103165563345655,125.54030436374546,2022-03,2022,3
1501,2022-03-22,CABANTIAN,Online Scam,2,7.155724535540865,125.55562435413442,2022-03,2022,3
2667,2022-03-23,BINUGAO,Carnapping,3,7.040980271095352,125.49960021063532,2022-03,2022,3
2772,2022-03-24,BANTOL,Phishing,4,7.082411144514367,125.66100747765606,2022-03,2022,3
3464,2022-03-24,"DUMOY (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,3,7.179790634841831,125.51048864029671,2022-03,2022,3
2558,2022-03-24,PANACAN,Theft,2,7.089869703386162,125.41588078067063,2022-03,2022,3
1784,2022-03-25,SALUMAY,Assault,4,7.1911604430424845,125.43223516578868,2022-03,2022,3
1060,2022-03-26,MAHAYAG,Theft,4,7.188251638965511,125.50410070062368,2022-03,2022,3
2422,2022-03-26,BARANGAY 23-C,Theft,5,7.007005628898456,125.53958325938278,2022-03,2022,3
205,2022-03-26,"BAO ESCUELA (BRGY IS NOW UNDER PS 20, DCPO)",Carnapping,2,7.181928717897877,125.43241336781291,2022-03,2022,3
2159,2022-03-27,EDEN,Physical Injury,1,7.135105293671623,125.4408168703295,2022-03,2022,3
2759,2022-03-27,MAHAYAG,Identity Theft,5,7.212316405080258,125.69976218968304,2022-03,2022,3
15,2022-03-27,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Cyber Fraud,2,7.05454749016213,125.59245134437688,2022-03,2022,3
2459,2022-03-28,76-A (BUCANA),Theft,5,7.146669349537735,125.41232470948668,2022-03,2022,3
3583,2022-03-29,BARANGAY 22-C,Illegal Drugs,4,7.108421133720156,125.40038532765804,2022-03,2022,3
2425,2022-03-29,76-A (BUCANA),Robbery,1,7.086773431591796,125.5308211440658,2022-03,2022,3
1642,2022-03-29,BAYABAS,Hacking,2,7.252609988312926,125.64584870561582,2022-03,2022,3
1995,2022-03-29,TIBUNGCO,Vandalism,3,7.225412525808713,125.42166395560056,2022-03,2022,3
1448,2022-03-30,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Hacking,3,7.251434586894433,125.58607045468834,2022-03,2022,3
3546,2022-03-30,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Hacking,5,7.046477593343033,125.4140054459698,2022-03,2022,3
3753,2022-03-30,MULIG,Theft,4,7.094163422954508,125.43845642184314,2022-03,2022,3
1551,2022-03-30,"TOMAS MONTEVERDE, SR. (BRGY IS NOW UNDER PS 18, DCPO)",Online Scam,4,7.285421002661997,125.47801441207574,2022-03,2022,3
900,2022-03-31,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,3,7.025652559256341,125.67324787940588,2022-03,2022,3
854,2022-03-31,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,2,7.269416286832214,125.50277732484336,2022-03,2022,3
2011,2022-04-01,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Murder,2,7.010084080054985,125.6411080355632,2022-04,2022,4
1408,2022-04-03,BARANGAY 38-D (OB.),Assault,3,7.241701045885016,125.53303173085082,2022-04,2022,4
2359,2022-04-03,SIRIB,Cyberbullying,4,7.160190241764329,125.68350512827456,2022-04,2022,4
3286,2022-04-04,BARANGAY 32-D,Illegal Drugs,2,7.022709918192937,125.55122102392453,2022-04,2022,4
486,2022-04-04,ALAMBRE,Cyberbullying,5,7.270347403147296,125.6226814176757,2022-04,2022,4
1162,2022-04-04,LACSON,Phishing,4,7.038660960242034,125.41210015564154,2022-04,2022,4
570,2022-04-04,SALAPAWAN,Hacking,4,7.10447664010699,125.65773352729408,2022-04,2022,4
2816,2022-04-05,CABANTIAN,Identity Theft,1,7.2314880732935825,125.43926434156609,2022-04,2022,4
1869,2022-04-05,MAHAYAG,Carnapping,5,7.039518632036368,125.64394260134452,2022-04,2022,4
3259,2022-04-05,ULAS,Theft,1,7.117557811956408,125.61611196381966,2022-04,2022,4
965,2022-04-05,TUNGKALAN,Robbery,1,7.08660812103121,125.54478037069846,2022-04,2022,4
29,2022-04-07,LUBOGAN,Murder,4,7.177724370658613,125.62138528421929,2022-04,2022,4
2992,2022-04-07,BANGKAS HEIGHTS,Hacking,1,7.240001044529104,125.47221377569906,2022-04,2022,4
3395,2022-04-07,PANACAN,Homicide,2,7.27028826870714,125.48346515612066,2022-04,2022,4
2229,2022-04-08,"MAGTUOD (BRGY IS NOW UNDER ps 16, DCPO)",Cyber Fraud,4,7.089171342312585,125.63420462240636,2022-04,2022,4
2716,2022-04-09,MABUHAY,Illegal Drugs,1,7.089940158269571,125.52453215305648,2022-04,2022,4
2200,2022-04-10,BARANGAY 2-A (POB.),Cyberbullying,5,7.114120164691123,125.42175669508634,2022-04,2022,4
3041,2022-04-10,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Identity Theft,1,7.053809404603663,125.63519155515168,2022-04,2022,4
1881,2022-04-10,SALAPAWAN,Phishing,5,7.206665590615027,125.46127694038093,2022-04,2022,4
3310,2022-04-11,SALAPAWAN,Homicide,5,7.139271555921767,125.40936406810162,2022-04,2022,4
530,2022-04-11,TUNGKALAN,Theft,5,7.259416712876516,125.45423554516871,2022-04,2022,4
885,2022-04-11,TAMAYONG,Hacking,5,7.239974825611957,125.43295893412224,2022-04,2022,4
275,2022-04-11,ALAMBRE,Vandalism,3,7.153402719658281,125.58054202018364,2022-04,2022,4
1149,2022-04-11,TALOMO (POB.),Physical Injury,4,7.255174518728272,125.5870515933742,2022-04,2022,4
3691,2022-04-12,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Cyber Fraud,2,7.248057568291825,125.4217071773224,2022-04,2022,4
733,2022-04-12,LAMANAN,Robbery,2,7.19955916620886,125.61720875663188,2022-04,2022,4
3000,2022-04-13,BARANGAY 13-B,Hacking,1,7.261424210257256,125.58645219334144,2022-04,2022,4
799,2022-04-14,PANACAN,Carnapping,5,7.208995247163068,125.4367493585898,2022-04,2022,4
1028,2022-04-14,MARILOG,Online Scam,5,7.253364819560521,125.41584800590942,2022-04,2022,4
1180,2022-04-15,MINTAL,Carnapping,2,7.162379973602833,125.67396890588378,2022-04,2022,4
661,2022-04-15,76-A (BUCANA),Illegal Drugs,5,7.106829017769353,125.55333409154686,2022-04,2022,4
665,2022-04-15,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Physical Injury,3,7.030534741786121,125.64886881470493,2022-04,2022,4
2328,2022-04-16,MALAGOS,Vandalism,5,7.0004695315574414,125.52260986868129,2022-04,2022,4
3120,2022-04-16,LIZADA,Physical Injury,4,7.06432194489795,125.57156925673767,2022-04,2022,4
412,2022-04-16,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Hacking,2,7.285018590115241,125.4012562330884,2022-04,2022,4
273,2022-04-17,CAWAYAN,Vandalism,3,7.260121695574031,125.445429694311,2022-04,2022,4
1771,2022-04-18,PAMPANGA,Cyber Fraud,2,7.137834030521796,125.58995360246874,2022-04,2022,4
2998,2022-04-19,SALUMAY,Robbery,4,7.09293635776273,125.67347306617891,2022-04,2022,4
979,2022-04-20,CAWAYAN,Vandalism,1,7.1489098741603705,125.40028302458028,2022-04,2022,4
1216,2022-04-20,"BALIOK (BRGY IS NOW UNDER PS 17, DCPO)",Online Scam,2,7.066230883836628,125.58246341302994,2022-04,2022,4
815,2022-04-21,ALAMBRE,Robbery,3,7.260968908618638,125.63083277382648,2022-04,2022,4
3704,2022-04-21,BANTOL,Physical Injury,2,7.254432770504689,125.5065868929658,2022-04,2022,4
1858,2022-04-23,ULAS,Online Scam,2,7.138161849182242,125.40258570077754,2022-04,2022,4
1406,2022-04-24,"TALANDANG (BRGY IS NOW UNDER PS 20, DCPO)",Vandalism,2,7.142389262724944,125.66866672226216,2022-04,2022,4
955,2022-04-24,BUDA,Cyber Fraud,3,7.125631157467621,125.53510511573424,2022-04,2022,4
2653,2022-04-24,MAPI-ILA,Illegal Drugs,2,7.110943976796153,125.49618597196508,2022-04,2022,4
3294,2022-04-25,FATIMA (BENOWANG),Robbery,1,7.162528289280269,125.5478344037595,2022-04,2022,4
3429,2022-04-25,SALUMAY,Phishing,5,7.259329974060509,125.5991203082082,2022-04,2022,4
595,2022-04-26,BUNAWAN (POB.),Identity Theft,5,7.2690365229718035,125.52823995845002,2022-04,2022,4
3496,2022-04-26,76-A BUCANA,Online Scam,2,7.063369549441879,125.4235014653286,2022-04,2022,4
938,2022-04-26,"CATALUNAN PEQUENO (BRGY IS NOW UNDER ps 17, DCPO)",Carnapping,1,7.274289641968149,125.57068664498456,2022-04,2022,4
3355,2022-04-27,CARMEN,Online Scam,2,7.056376114244597,125.45053216533958,2022-04,2022,4
2113,2022-04-27,BARANGAY 32-D,Hacking,2,7.055267451771408,125.6769858063042,2022-04,2022,4
377,2022-04-28,76-A BUCANA,Identity Theft,1,7.253462593290836,125.51483523012092,2022-04,2022,4
3685,2022-04-28,FATIMA (BENOWANG),Hacking,4,7.203217938966661,125.42809723578225,2022-04,2022,4
866,2022-04-28,BUHANGIN (POB.),Murder,3,7.167892099392465,125.5906935965858,2022-04,2022,4
1118,2022-04-28,"INDANGAN (BRGY UNDER PS 13, DCPO)",Cyber Fraud,2,7.263238258789114,125.54460520193308,2022-04,2022,4
1240,2022-04-29,PAQUIBATO (POB.),Assault,5,7.055657654710936,125.51047503221857,2022-04,2022,4
906,2022-04-29,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Assault,1,7.267801513323092,125.4485083659822,2022-04,2022,4
1785,2022-04-29,CATALUNAN GRANDE,Illegal Drugs,5,7.197806176661735,125.40507383997648,2022-04,2022,4
272,2022-04-30,BAGANIHAN,Homicide,3,7.243034018403754,125.68636977865764,2022-04,2022,4
1556,2022-04-30,"MAA (BRGY IS NOW UNDER ps 16, DCPO)",Physical Injury,2,7.063613451972468,125.61310545021372,2022-04,2022,4
2636,2022-05-01,BARANGAY 2-A (POB.),Physical Injury,1,7.199915624073462,125.50139963430856,2022-05,2022,5
954,2022-05-02,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Carnapping,5,7.274323583777488,125.60212686893524,2022-05,2022,5
549,2022-05-03,LIZADA,Hacking,5,7.156092310271138,125.6006629593122,2022-05,2022,5
670,2022-05-04,76-A BUCANA,Carnapping,2,7.085528550608154,125.6091072498013,2022-05,2022,5
2774,2022-05-04,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Illegal Drugs,4,7.137899461120798,125.44941926882431,2022-05,2022,5
1193,2022-05-04,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Phishing,5,7.103764917085887,125.6295948898576,2022-05,2022,5
3389,2022-05-05,BAGANIHAN,Vandalism,3,7.011693796198339,125.48587771061496,2022-05,2022,5
3653,2022-05-05,BUHANGIN (POB.),Carnapping,4,7.248265915682214,125.42197368123222,2022-05,2022,5
2723,2022-05-06,MAGSAYSAY,Hacking,3,7.234112837071294,125.64827436524422,2022-05,2022,5
1425,2022-05-06,LAMANAN,Murder,3,7.295989036887654,125.53341383305752,2022-05,2022,5
1209,2022-05-06,MARILOG,Robbery,5,7.0820879998845,125.6608601015445,2022-05,2022,5
2587,2022-05-06,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,1,7.021532741867954,125.54121029984732,2022-05,2022,5
3253,2022-05-07,BUNAWAN (POB.),Murder,5,7.181691366797024,125.47958552672584,2022-05,2022,5
1387,2022-05-07,GUMALANG,Assault,2,7.23204193770598,125.53365534434796,2022-05,2022,5
1333,2022-05-08,PAQUIBATO (POB.),Physical Injury,3,7.068536422399389,125.42609010607678,2022-05,2022,5
1844,2022-05-08,COMMUNAL,Identity Theft,1,7.183881874748358,125.4050014651799,2022-05,2022,5
1431,2022-05-08,SAN ISIDRO,Carnapping,3,7.136421956690158,125.58219732503792,2022-05,2022,5
1465,2022-05-09,BARANGAY 39-D (POB.),Cyber Fraud,1,7.2998241177312,125.48003836483016,2022-05,2022,5
1745,2022-05-09,"MATINA APLAYA (BRGY UNDER PS 15, DCPO)",Identity Theft,5,7.124846199453929,125.44908486124147,2022-05,2022,5
3239,2022-05-09,TAMBOBONG,Hacking,5,7.184890145777717,125.5985704729416,2022-05,2022,5
2128,2022-05-09,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Cyberbullying,2,7.049786468588735,125.49002012487163,2022-05,2022,5
1886,2022-05-11,MARILOG,Hacking,5,7.1384672423259365,125.54576568185688,2022-05,2022,5
3609,2022-05-11,WANGAN,Robbery,4,7.278137134559334,125.50093510554524,2022-05,2022,5
3487,2022-05-12,"LAPU-LAPU(BRGY IS NOW UNDER PS 18, DCPO)",Robbery,5,7.106477398263103,125.52626895862775,2022-05,2022,5
1974,2022-05-12,PAQUIBATO (POB.),Cyberbullying,3,7.1554236298716445,125.65503982040552,2022-05,2022,5
3941,2022-05-12,BARANGAY 3-A (POB.),Cyber Fraud,3,7.22718489348265,125.50905433721078,2022-05,2022,5
2960,2022-05-12,CALINAN (POB.),Hacking,1,7.242121271160011,125.68679401764784,2022-05,2022,5
654,2022-05-12,BARANGAY 39-D (POB.),Murder,2,7.223631842255298,125.6547294059876,2022-05,2022,5
1533,2022-05-13,PANACAN,Vandalism,5,7.214845202266958,125.607493020592,2022-05,2022,5
1114,2022-05-13,BARANGAY 2-A (POB.),Robbery,3,7.161092326868024,125.61025970917316,2022-05,2022,5
3918,2022-05-13,MINTAL,Theft,5,7.103741829523128,125.43637946800774,2022-05,2022,5
2984,2022-05-13,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,4,7.245138442604675,125.65048703251564,2022-05,2022,5
458,2022-05-13,SALOY,Cyber Fraud,3,7.140598192598238,125.44199621301654,2022-05,2022,5
921,2022-05-14,BARANGAY 22-C,Hacking,1,7.260540392769373,125.6856187339917,2022-05,2022,5
2299,2022-05-14,PAMPANGA,Phishing,5,7.032407726239208,125.61736737274764,2022-05,2022,5
3162,2022-05-15,"CENTRO (SAN JUAN) (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,1,7.006573998632502,125.52327987148884,2022-05,2022,5
3028,2022-05-15,PAQUIBATO (POB.),Online Scam,1,7.192520319189567,125.69529659364422,2022-05,2022,5
1051,2022-05-15,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Illegal Drugs,3,7.26241050180526,125.45926677170355,2022-05,2022,5
2675,2022-05-15,BARANGAY 23-C,Carnapping,3,7.267064500790852,125.4395128605619,2022-05,2022,5
2601,2022-05-16,MATINA PANGI,Vandalism,3,7.188867309067521,125.56004406262343,2022-05,2022,5
2408,2022-05-16,SALAYSAY,Phishing,3,7.065367766276497,125.49437629002422,2022-05,2022,5
2312,2022-05-16,"BARANGAY 20-B (BRGY IS NOW UNDER PS 18, DCPO)",Phishing,3,7.262266757405553,125.55727641616132,2022-05,2022,5
2389,2022-05-17,CABANTIAN,Hacking,5,7.211675758793147,125.48393007926612,2022-05,2022,5
1,2022-05-17,BAGANIHAN,Carnapping,3,7.1123620356542085,125.57159876348508,2022-05,2022,5
432,2022-05-17,SUAWAN (TULI),Carnapping,4,7.228453189515242,125.56407866279564,2022-05,2022,5
2840,2022-05-18,TORII (POB.),Physical Injury,2,7.111517219920703,125.69040665161371,2022-05,2022,5
246,2022-05-19,PANALUM,Physical Injury,2,7.278495568776317,125.6804189746465,2022-05,2022,5
2520,2022-05-20,BARANGAY 18-B,Robbery,2,7.216812087309468,125.4467077793268,2022-05,2022,5
1702,2022-05-21,CAWAYAN,Murder,5,7.129749363499039,125.5063644626486,2022-05,2022,5
1641,2022-05-21,"BARANGAY 9-A (POB.) (BRGY UNDER PS 14, DCPO)",Cyberbullying,1,7.161987139084168,125.57183108300607,2022-05,2022,5
2957,2022-05-22,MARILOG,Robbery,5,7.218694318496745,125.56222968939016,2022-05,2022,5
382,2022-05-22,"ANGALAN (BRGY IS NOW UNDER PS 20, DCPO)",Homicide,1,7.209021149609245,125.42134670366336,2022-05,2022,5
534,2022-05-23,SALAPAWAN,Illegal Drugs,3,7.166629511680788,125.49192463480532,2022-05,2022,5
1695,2022-05-23,"AGDAO PROPER (BRGY IS NOW UNDER PS 18, DCPO)",Vandalism,1,7.11026032668746,125.6264482375087,2022-05,2022,5
3698,2022-05-24,TAMAYONG,Phishing,2,7.200360372010244,125.60686026267165,2022-05,2022,5
3359,2022-05-24,BARANGAY 38-D (OB.),Theft,3,7.246549283975607,125.4591318116471,2022-05,2022,5
582,2022-05-24,TAMUGAN,Cyberbullying,5,7.294009772585642,125.49101566308876,2022-05,2022,5
4,2022-05-24,"BARANGAY 10-A (BRGY UNDER ps 14, DCPO)",Homicide,5,7.179597545259111,125.44616997140814,2022-05,2022,5
1400,2022-05-25,"TIBULOY (BRGY IS NOW UNDER PS 19, DCPO)",Theft,3,7.212033165065634,125.66011805471368,2022-05,2022,5
3794,2022-05-25,BAGO OSHIRO,Hacking,3,7.22166000313991,125.59567920178314,2022-05,2022,5
718,2022-05-26,"BAGO GALLERA (BRGY IS NOW UNDER PS 17, DCPO)",Robbery,4,7.289508073199953,125.6987203356154,2022-05,2022,5
3140,2022-05-27,76-A (BUCANA),Murder,1,7.020537615800073,125.43788504177536,2022-05,2022,5
283,2022-05-27,BARANGAY 39-D (POB.),Physical Injury,5,7.112674885791983,125.46264928064838,2022-05,2022,5
171,2022-05-27,MINTAL,Assault,4,7.203269308552684,125.4530690852472,2022-05,2022,5
3913,2022-05-27,MAGSAYSAY,Robbery,2,7.0019137130219775,125.56124812610196,2022-05,2022,5
1961,2022-05-28,"LOS AMIGOS (BRGY IS NOW UNDER PS 20, DCPO)",Cyber Fraud,1,7.035500857277016,125.52010698805196,2022-05,2022,5
880,2022-05-28,DALIAO,Robbery,4,7.066591648579885,125.647199295564,2022-05,2022,5
2339,2022-05-28,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Theft,3,7.036307500145558,125.53821365140448,2022-05,2022,5
471,2022-05-28,"MATINA CROSSING (BRGY IS NOW UNDER PS 15, DCPO)",Murder,1,7.003646342406945,125.6721125881245,2022-05,2022,5
72,2022-05-29,MULIG,Theft,3,7.059614704460252,125.6029451248562,2022-05,2022,5
2938,2022-05-29,"AQUINO (BRGY IS NOW UNDER PS 18, DCPO)",Cyberbullying,1,7.175131834154233,125.62989122133568,2022-05,2022,5
3036,2022-05-29,SALAPAWAN,Hacking,3,7.082895732539756,125.65083558466353,2022-05,2022,5
1591,2022-05-30,SALOY,Homicide,1,7.207730845397311,125.4934958749964,2022-05,2022,5
2932,2022-05-30,RIVERSIDE,Hacking,5,7.198304276274196,125.42805603707936,2022-05,2022,5
1972,2022-05-31,RIVERSIDE,Murder,3,7.249509113102732,125.46027340190568,2022-05,2022,5
2572,2022-05-31,MAPI-ILA,Robbery,2,7.271833300639749,125.40175941836615,2022-05,2022,5
1606,2022-05-31,EDEN,Theft,5,7.155717937272481,125.57930470065703,2022-05,2022,5
3163,2022-05-31,GUMALANG,Vandalism,4,7.090313823350294,125.5887657579025,2022-05,2022,5
3270,2022-06-01,BAYABAS,Assault,2,7.206589488792362,125.50649853474418,2022-06,2022,6
3560,2022-06-01,NEW VALENCIA,Vandalism,1,7.137875217164087,125.64318115447806,2022-06,2022,6
